timestamp,date,hour,daypart,day_of_week,month,month_num,country,continent,endpoint,method,status_code,bytes_sent,duration_ms,age_group,gender,ip_address,user_agent
2025-03-10 04:54:40,2025-03-10,4,Night,Monday,March,3,Kenya,Africa,/,GET,200,17919,2399,45-54,Male,50.169.135.183,Chrome/Mac
2025-03-10 04:59:09,2025-03-10,4,Night,Monday,March,3,Nigeria,Africa,/ai-assistant,GET,200,21875,1494,35-44,Male,215.157.8.0,Edge/Windows
2025-03-10 05:06:31,2025-03-10,5,Morning,Monday,March,3,Botswana,Africa,/events,GET,200,3382,428,35-44,Female,217.33.68.242,Chrome/Android
2025-03-10 05:07:41,2025-03-10,5,Morning,Monday,March,3,United Kingdom,Europe,/,POST,200,63817,1727,25-34,Male,142.117.86.105,Chrome/Android
2025-03-10 05:10:20,2025-03-10,5,Morning,Monday,March,3,Kenya,Africa,/ai-assistant,GET,200,54870,1654,25-34,Male,137.209.179.234,Chrome/Windows
2025-03-10 05:29:45,2025-03-10,5,Morning,Monday,March,3,Kenya,Africa,/ai-assistant,GET,200,12628,1710,55+,Female,209.97.127.42,Safari/iOS
2025-03-10 05:44:39,2025-03-10,5,Morning,Monday,March,3,Zimbabwe,Africa,/events,GET,200,18674,273,25-34,Female,19.130.36.32,Chrome/Windows
2025-03-10 05:50:00,2025-03-10,5,Morning,Monday,March,3,Germany,Europe,/,GET,200,12741,218,18-24,Female,197.143.10.138,Chrome/Windows
2025-03-10 06:51:46,2025-03-10,6,Morning,Monday,March,3,Brazil,South America,/ai-assistant,GET,200,10832,129,18-24,Male,196.111.158.106,Safari/iOS
2025-03-10 06:52:35,2025-03-10,6,Morning,Monday,March,3,United States,North America,/,POST,200,31357,1542,18-24,Female,208.221.166.196,Edge/Windows
2025-03-10 06:56:02,2025-03-10,6,Morning,Monday,March,3,United Kingdom,Europe,/contact,GET,200,39188,1664,18-24,Male,212.254.15.148,Chrome/Android
2025-03-10 07:05:18,2025-03-10,7,Morning,Monday,March,3,Botswana,Africa,/,GET,200,7984,1420,25-34,Male,35.196.113.1,Safari/Mac
2025-03-10 07:16:02,2025-03-10,7,Morning,Monday,March,3,Kenya,Africa,/events,GET,200,16252,1719,25-34,Male,161.213.187.235,Edge/Windows
2025-03-10 07:44:07,2025-03-10,7,Morning,Monday,March,3,South Africa,Africa,/,GET,200,1040,2899,25-34,Male,160.85.135.45,Firefox/Windows
2025-03-10 07:52:44,2025-03-10,7,Morning,Monday,March,3,Germany,Europe,/,POST,200,30498,516,18-24,Male,122.71.152.16,Firefox/Windows
2025-03-10 08:02:50,2025-03-10,8,Morning,Monday,March,3,Kenya,Africa,/schedule-demo,GET,200,40963,1717,35-44,Male,218.14.97.0,Firefox/Windows
2025-03-10 08:19:27,2025-03-10,8,Morning,Monday,March,3,South Africa,Africa,/ai-assistant,POST,200,16100,2217,45-54,Male,114.62.255.165,Chrome/Mac
2025-03-10 08:26:14,2025-03-10,8,Morning,Monday,March,3,India,Asia,/,GET,200,64562,1806,25-34,Female,209.212.93.62,Chrome/Mac
2025-03-10 08:35:23,2025-03-10,8,Morning,Monday,March,3,South Africa,Africa,/,GET,200,29794,1794,45-54,Female,212.114.31.251,Chrome/Android
2025-03-10 09:03:07,2025-03-10,9,Morning,Monday,March,3,Brazil,South America,/,GET,200,22282,2631,18-24,Non-binary,143.175.118.46,Chrome/Windows
2025-03-10 09:08:54,2025-03-10,9,Morning,Monday,March,3,Botswana,Africa,/,GET,200,48972,1282,45-54,Male,216.207.176.52,Chrome/Android
2025-03-10 09:31:09,2025-03-10,9,Morning,Monday,March,3,India,Asia,/,GET,302,56893,1698,45-54,Male,154.123.104.183,Chrome/Android
2025-03-10 10:20:10,2025-03-10,10,Morning,Monday,March,3,Kenya,Africa,/pricing,GET,200,39529,307,55+,Male,186.223.201.92,Chrome/Mac
2025-03-10 10:20:25,2025-03-10,10,Morning,Monday,March,3,India,Asia,/,POST,200,30350,1397,25-34,Female,135.164.145.137,Firefox/Windows
2025-03-10 10:31:10,2025-03-10,10,Morning,Monday,March,3,United Kingdom,Europe,/schedule-demo,POST,200,26078,2463,45-54,Female,18.199.155.80,Chrome/Android
2025-03-10 10:52:57,2025-03-10,10,Morning,Monday,March,3,United States,North America,/events,GET,500,52578,2943,18-24,Female,212.5.249.78,Chrome/Windows
2025-03-10 11:02:07,2025-03-10,11,Morning,Monday,March,3,Nigeria,Africa,/schedule-demo,GET,404,37799,1875,18-24,Female,215.52.82.188,Safari/iOS
2025-03-10 11:32:12,2025-03-10,11,Morning,Monday,March,3,United States,North America,/events,GET,200,15233,2597,45-54,Non-binary,209.238.87.112,Chrome/Mac
2025-03-10 11:39:31,2025-03-10,11,Morning,Monday,March,3,Zambia,Africa,/contact,POST,404,20126,354,35-44,Non-binary,183.151.250.162,Chrome/Mac
2025-03-10 12:00:44,2025-03-10,12,Afternoon,Monday,March,3,Nigeria,Africa,/ai-assistant,POST,200,11040,929,18-24,Female,191.92.217.85,Chrome/Windows
2025-03-10 12:15:33,2025-03-10,12,Afternoon,Monday,March,3,United States,North America,/pricing,GET,200,42289,2960,45-54,Male,219.35.58.254,Chrome/Windows
2025-03-10 12:19:27,2025-03-10,12,Afternoon,Monday,March,3,Kenya,Africa,/,POST,200,55208,1562,55+,Female,170.72.20.24,Edge/Windows
2025-03-10 12:42:17,2025-03-10,12,Afternoon,Monday,March,3,United States,North America,/ai-assistant,GET,200,63049,2514,18-24,Male,210.152.63.239,Edge/Windows
2025-03-10 13:08:56,2025-03-10,13,Afternoon,Monday,March,3,Germany,Europe,/,GET,200,52235,928,35-44,Male,192.231.230.0,Chrome/Mac
2025-03-10 13:11:09,2025-03-10,13,Afternoon,Monday,March,3,Australia,Oceania,/,GET,200,51323,2969,18-24,Female,221.5.249.110,Safari/Mac
2025-03-10 13:15:42,2025-03-10,13,Afternoon,Monday,March,3,United Kingdom,Europe,/pricing,GET,200,17084,2883,25-34,Female,20.46.114.67,Firefox/Windows
2025-03-10 13:51:00,2025-03-10,13,Afternoon,Monday,March,3,India,Asia,/,GET,404,18760,2789,18-24,Male,193.145.26.194,Chrome/Windows
2025-03-10 14:04:27,2025-03-10,14,Afternoon,Monday,March,3,India,Asia,/ai-assistant,GET,200,26300,2341,25-34,Male,154.13.87.223,Safari/iOS
2025-03-10 14:15:26,2025-03-10,14,Afternoon,Monday,March,3,India,Asia,/pricing,GET,500,36715,167,45-54,Male,202.142.73.141,Chrome/Mac
2025-03-10 14:53:30,2025-03-10,14,Afternoon,Monday,March,3,United States,North America,/ai-assistant,GET,200,14117,345,18-24,Male,30.148.21.244,Chrome/Android
2025-03-10 15:49:28,2025-03-10,15,Afternoon,Monday,March,3,South Africa,Africa,/,GET,200,60330,2029,35-44,Female,205.52.56.194,Chrome/Android
2025-03-10 16:15:14,2025-03-10,16,Afternoon,Monday,March,3,United Kingdom,Europe,/about,POST,200,23748,1370,45-54,Male,206.130.216.189,Chrome/Android
2025-03-10 16:36:00,2025-03-10,16,Afternoon,Monday,March,3,Germany,Europe,/ai-assistant,GET,200,31226,2107,25-34,Male,210.58.37.56,Firefox/Windows
2025-03-10 17:06:08,2025-03-10,17,Evening,Monday,March,3,Zimbabwe,Africa,/pricing,GET,200,35749,1654,18-24,Male,212.118.50.221,Firefox/Windows
2025-03-10 17:22:33,2025-03-10,17,Evening,Monday,March,3,United States,North America,/about,GET,200,7673,2105,18-24,Female,184.98.246.211,Firefox/Windows
2025-03-10 17:22:48,2025-03-10,17,Evening,Monday,March,3,United States,North America,/,POST,200,53278,1689,35-44,Female,32.101.207.211,Edge/Windows
2025-03-10 17:23:03,2025-03-10,17,Evening,Monday,March,3,United Kingdom,Europe,/schedule-demo,GET,200,15710,865,45-54,Female,177.37.184.249,Safari/iOS
2025-03-10 17:48:13,2025-03-10,17,Evening,Monday,March,3,Zimbabwe,Africa,/events,GET,403,63654,1280,18-24,Female,40.179.95.165,Chrome/Windows
2025-03-10 17:50:31,2025-03-10,17,Evening,Monday,March,3,South Africa,Africa,/ai-assistant,GET,302,42215,589,45-54,Female,77.38.5.112,Chrome/Windows
2025-03-10 18:00:14,2025-03-10,18,Evening,Monday,March,3,United Kingdom,Europe,/,GET,302,33998,441,25-34,Male,220.87.139.209,Safari/Mac
2025-03-10 18:40:24,2025-03-10,18,Evening,Monday,March,3,United Kingdom,Europe,/,GET,200,12301,464,35-44,Female,151.88.176.141,Chrome/Android
2025-03-10 19:18:37,2025-03-10,19,Evening,Monday,March,3,Zimbabwe,Africa,/events,GET,301,49977,887,18-24,Female,2.232.226.169,Chrome/Android
2025-03-10 19:23:41,2025-03-10,19,Evening,Monday,March,3,South Africa,Africa,/about,POST,200,63843,1142,18-24,Female,131.43.137.13,Chrome/Android
2025-03-10 19:30:55,2025-03-10,19,Evening,Monday,March,3,United Kingdom,Europe,/,GET,200,14599,2624,35-44,Non-binary,108.74.89.103,Chrome/Android
2025-03-10 19:53:50,2025-03-10,19,Evening,Monday,March,3,India,Asia,/about,POST,200,26413,2161,25-34,Male,92.60.71.56,Chrome/Android
2025-03-10 20:13:35,2025-03-10,20,Evening,Monday,March,3,United Kingdom,Europe,/schedule-demo,POST,200,42287,220,35-44,Female,222.83.69.120,Firefox/Windows
2025-03-10 20:23:20,2025-03-10,20,Evening,Monday,March,3,United Kingdom,Europe,/ai-assistant,GET,200,16394,2006,55+,Female,66.16.36.163,Chrome/Windows
2025-03-10 20:24:45,2025-03-10,20,Evening,Monday,March,3,Zimbabwe,Africa,/,GET,200,29082,2181,45-54,Male,203.126.196.236,Firefox/Windows
2025-03-10 20:37:42,2025-03-10,20,Evening,Monday,March,3,Australia,Oceania,/about,GET,200,6292,813,35-44,Female,220.98.184.195,Chrome/Mac
2025-03-10 20:52:31,2025-03-10,20,Evening,Monday,March,3,Germany,Europe,/,GET,200,49813,2426,35-44,Female,131.148.69.36,Safari/iOS
2025-03-10 21:24:12,2025-03-10,21,Night,Monday,March,3,India,Asia,/ai-assistant,GET,302,9613,1019,18-24,Male,204.133.143.64,Safari/iOS
2025-03-10 21:39:16,2025-03-10,21,Night,Monday,March,3,United States,North America,/,GET,200,30590,1178,18-24,Female,183.194.0.49,Chrome/Mac
2025-03-10 21:43:25,2025-03-10,21,Night,Monday,March,3,United Kingdom,Europe,/ai-assistant,POST,200,61337,1258,55+,Female,145.238.151.180,Firefox/Windows
2025-03-10 21:55:02,2025-03-10,21,Night,Monday,March,3,Botswana,Africa,/schedule-demo,POST,200,43764,2362,45-54,Female,91.59.53.165,Safari/iOS
2025-03-10 22:23:52,2025-03-10,22,Night,Monday,March,3,South Africa,Africa,/schedule-demo,GET,200,32246,2222,35-44,Female,174.131.69.159,Chrome/Android
2025-03-10 22:28:43,2025-03-10,22,Night,Monday,March,3,Zimbabwe,Africa,/schedule-demo,GET,200,26472,1399,25-34,Non-binary,148.150.12.24,Chrome/Android
2025-03-10 22:35:29,2025-03-10,22,Night,Monday,March,3,United States,North America,/schedule-demo,GET,200,59335,354,45-54,Female,222.125.15.128,Edge/Windows
2025-03-10 22:40:57,2025-03-10,22,Night,Monday,March,3,Zimbabwe,Africa,/,GET,301,64161,687,25-34,Male,212.127.253.151,Safari/Mac
2025-03-10 22:52:15,2025-03-10,22,Night,Monday,March,3,Kenya,Africa,/events,GET,200,23906,917,18-24,Male,92.13.102.169,Edge/Windows
2025-03-10 23:20:37,2025-03-10,23,Night,Monday,March,3,United States,North America,/about,GET,200,23596,2353,25-34,Male,84.112.21.250,Safari/Mac
2025-03-10 23:47:59,2025-03-10,23,Night,Monday,March,3,Australia,Oceania,/ai-assistant,GET,200,27447,779,35-44,Female,200.173.231.170,Edge/Windows
2025-03-11 00:14:06,2025-03-11,0,Night,Tuesday,March,3,South Africa,Africa,/pricing,GET,200,16497,2163,18-24,Non-binary,141.104.15.65,Chrome/Mac
2025-03-11 00:54:44,2025-03-11,0,Night,Tuesday,March,3,United States,North America,/pricing,GET,200,44972,1444,18-24,Male,54.23.190.105,Safari/iOS
2025-03-11 01:37:01,2025-03-11,1,Night,Tuesday,March,3,Zambia,Africa,/,GET,302,14966,618,25-34,Female,212.30.68.116,Chrome/Mac
2025-03-11 01:38:51,2025-03-11,1,Night,Tuesday,March,3,Nigeria,Africa,/schedule-demo,GET,500,64143,713,25-34,Male,173.156.175.86,Edge/Windows
2025-03-11 01:40:46,2025-03-11,1,Night,Tuesday,March,3,Kenya,Africa,/,POST,200,7832,454,45-54,Male,197.197.157.121,Safari/Mac
2025-03-11 01:41:52,2025-03-11,1,Night,Tuesday,March,3,Germany,Europe,/pricing,GET,200,64286,426,25-34,Male,169.111.252.207,Edge/Windows
2025-03-11 01:49:50,2025-03-11,1,Night,Tuesday,March,3,Botswana,Africa,/,POST,404,49204,115,25-34,Female,135.208.206.82,Edge/Windows
2025-03-11 02:13:09,2025-03-11,2,Night,Tuesday,March,3,India,Asia,/pricing,POST,404,59436,2106,35-44,Female,134.51.228.189,Firefox/Windows
2025-03-11 02:48:44,2025-03-11,2,Night,Tuesday,March,3,Nigeria,Africa,/schedule-demo,GET,200,25635,1808,18-24,Female,200.132.152.39,Chrome/Mac
2025-03-11 03:04:28,2025-03-11,3,Night,Tuesday,March,3,Brazil,South America,/events,GET,200,52059,2641,55+,Female,115.96.60.193,Chrome/Android
2025-03-11 03:05:23,2025-03-11,3,Night,Tuesday,March,3,Zimbabwe,Africa,/ai-assistant,POST,200,43245,2410,55+,Male,14.114.67.169,Safari/Mac
2025-03-11 03:09:00,2025-03-11,3,Night,Tuesday,March,3,Australia,Oceania,/,GET,200,58467,2236,55+,Female,134.209.239.49,Safari/Mac
2025-03-11 03:46:33,2025-03-11,3,Night,Tuesday,March,3,Botswana,Africa,/ai-assistant,GET,200,21927,2080,45-54,Female,221.205.17.164,Edge/Windows
2025-03-11 04:57:36,2025-03-11,4,Night,Tuesday,March,3,United Kingdom,Europe,/ai-assistant,GET,200,57189,165,45-54,Female,59.36.215.227,Firefox/Windows
2025-03-11 05:17:29,2025-03-11,5,Morning,Tuesday,March,3,Nigeria,Africa,/contact,GET,200,15237,312,25-34,Male,79.99.15.211,Firefox/Windows
2025-03-11 05:28:45,2025-03-11,5,Morning,Tuesday,March,3,Kenya,Africa,/pricing,POST,200,8091,846,35-44,Male,209.180.47.60,Safari/iOS
2025-03-11 06:12:12,2025-03-11,6,Morning,Tuesday,March,3,Botswana,Africa,/pricing,GET,200,31540,1839,25-34,Male,208.109.180.206,Chrome/Android
2025-03-11 06:53:28,2025-03-11,6,Morning,Tuesday,March,3,South Africa,Africa,/ai-assistant,GET,200,59966,2006,25-34,Male,86.56.32.129,Firefox/Windows
2025-03-11 07:37:01,2025-03-11,7,Morning,Tuesday,March,3,United Kingdom,Europe,/events,GET,200,47351,1693,18-24,Male,5.186.41.192,Chrome/Windows
2025-03-11 08:17:06,2025-03-11,8,Morning,Tuesday,March,3,India,Asia,/ai-assistant,POST,200,56801,2922,25-34,Female,3.178.83.220,Chrome/Mac
2025-03-11 08:27:10,2025-03-11,8,Morning,Tuesday,March,3,Botswana,Africa,/ai-assistant,GET,200,62722,1889,55+,Male,173.219.159.47,Chrome/Mac
2025-03-11 08:42:53,2025-03-11,8,Morning,Tuesday,March,3,Botswana,Africa,/,GET,200,32783,1128,35-44,Female,214.219.76.89,Safari/iOS
2025-03-11 08:54:09,2025-03-11,8,Morning,Tuesday,March,3,South Africa,Africa,/,GET,200,15020,2895,25-34,Female,71.7.166.109,Edge/Windows
2025-03-11 08:59:19,2025-03-11,8,Morning,Tuesday,March,3,United Kingdom,Europe,/pricing,POST,301,57187,1239,18-24,Female,175.230.112.211,Safari/Mac
2025-03-11 09:19:51,2025-03-11,9,Morning,Tuesday,March,3,Zimbabwe,Africa,/events,GET,200,51039,434,18-24,Male,209.168.74.87,Edge/Windows
2025-03-11 09:45:30,2025-03-11,9,Morning,Tuesday,March,3,Nigeria,Africa,/,GET,200,19436,302,25-34,Female,184.152.143.243,Chrome/Android
2025-03-11 09:52:54,2025-03-11,9,Morning,Tuesday,March,3,Australia,Oceania,/,GET,404,30937,93,25-34,Female,196.60.208.128,Chrome/Mac
2025-03-11 10:06:18,2025-03-11,10,Morning,Tuesday,March,3,South Africa,Africa,/ai-assistant,GET,404,45355,2509,35-44,Male,198.196.99.115,Safari/iOS
2025-03-11 10:07:41,2025-03-11,10,Morning,Tuesday,March,3,India,Asia,/about,GET,302,8111,545,55+,Non-binary,152.175.226.190,Safari/iOS
2025-03-11 10:11:51,2025-03-11,10,Morning,Tuesday,March,3,Germany,Europe,/ai-assistant,GET,200,5921,678,25-34,Male,193.86.141.244,Chrome/Windows
2025-03-11 10:29:22,2025-03-11,10,Morning,Tuesday,March,3,South Africa,Africa,/ai-assistant,GET,200,12480,753,25-34,Male,132.96.135.53,Safari/iOS
2025-03-11 10:44:39,2025-03-11,10,Morning,Tuesday,March,3,United States,North America,/events,GET,200,55916,2655,18-24,Female,130.100.248.106,Safari/Mac
2025-03-11 10:50:24,2025-03-11,10,Morning,Tuesday,March,3,Nigeria,Africa,/ai-assistant,POST,200,58918,1109,25-34,Female,171.156.146.195,Firefox/Windows
2025-03-11 10:51:07,2025-03-11,10,Morning,Tuesday,March,3,South Africa,Africa,/,GET,200,26295,344,25-34,Male,23.232.198.180,Edge/Windows
2025-03-11 10:54:04,2025-03-11,10,Morning,Tuesday,March,3,United Kingdom,Europe,/ai-assistant,GET,200,9097,2107,35-44,Male,103.223.66.156,Chrome/Windows
2025-03-11 11:13:42,2025-03-11,11,Morning,Tuesday,March,3,United States,North America,/events,POST,200,40913,2970,55+,Non-binary,118.132.25.93,Safari/iOS
2025-03-11 11:51:07,2025-03-11,11,Morning,Tuesday,March,3,South Africa,Africa,/schedule-demo,GET,200,40157,140,45-54,Female,195.161.17.220,Edge/Windows
2025-03-11 11:57:06,2025-03-11,11,Morning,Tuesday,March,3,India,Asia,/,GET,403,30365,622,55+,Female,178.75.109.113,Chrome/Android
2025-03-11 11:59:21,2025-03-11,11,Morning,Tuesday,March,3,Kenya,Africa,/schedule-demo,POST,200,11720,883,35-44,Female,220.193.207.164,Firefox/Windows
2025-03-11 12:49:28,2025-03-11,12,Afternoon,Tuesday,March,3,Botswana,Africa,/ai-assistant,GET,200,6108,691,35-44,Female,9.152.226.114,Safari/iOS
2025-03-11 13:24:17,2025-03-11,13,Afternoon,Tuesday,March,3,United States,North America,/,GET,200,43416,773,25-34,Female,95.185.85.106,Safari/Mac
2025-03-11 13:35:03,2025-03-11,13,Afternoon,Tuesday,March,3,United States,North America,/events,GET,403,4349,2557,18-24,Female,158.217.238.174,Chrome/Mac
2025-03-11 13:44:31,2025-03-11,13,Afternoon,Tuesday,March,3,Germany,Europe,/events,GET,200,61031,986,45-54,Male,81.26.72.255,Chrome/Android
2025-03-11 13:49:02,2025-03-11,13,Afternoon,Tuesday,March,3,United Kingdom,Europe,/,GET,404,61751,1259,55+,Non-binary,173.208.155.253,Chrome/Android
2025-03-11 13:51:17,2025-03-11,13,Afternoon,Tuesday,March,3,United States,North America,/events,GET,404,36064,1735,35-44,Female,218.153.254.130,Edge/Windows
2025-03-11 13:53:28,2025-03-11,13,Afternoon,Tuesday,March,3,United Kingdom,Europe,/pricing,GET,200,64585,1737,18-24,Male,57.247.5.254,Firefox/Windows
2025-03-11 14:07:21,2025-03-11,14,Afternoon,Tuesday,March,3,India,Asia,/events,GET,200,52911,2431,25-34,Non-binary,157.204.225.117,Safari/iOS
2025-03-11 14:23:26,2025-03-11,14,Afternoon,Tuesday,March,3,Botswana,Africa,/,POST,404,13157,1478,35-44,Male,201.186.78.9,Firefox/Windows
2025-03-11 14:23:44,2025-03-11,14,Afternoon,Tuesday,March,3,United States,North America,/schedule-demo,GET,200,14640,1922,18-24,Female,206.74.62.85,Safari/iOS
2025-03-11 14:33:20,2025-03-11,14,Afternoon,Tuesday,March,3,South Africa,Africa,/schedule-demo,GET,200,63205,2127,25-34,Female,136.85.177.227,Safari/iOS
2025-03-11 14:49:39,2025-03-11,14,Afternoon,Tuesday,March,3,Zambia,Africa,/ai-assistant,GET,200,63853,1592,35-44,Male,198.124.80.91,Safari/iOS
2025-03-11 14:55:18,2025-03-11,14,Afternoon,Tuesday,March,3,India,Asia,/ai-assistant,POST,500,43885,589,55+,Female,140.87.13.129,Edge/Windows
2025-03-11 14:58:55,2025-03-11,14,Afternoon,Tuesday,March,3,United Kingdom,Europe,/schedule-demo,GET,200,62514,584,25-34,Male,166.27.58.67,Edge/Windows
2025-03-11 15:32:25,2025-03-11,15,Afternoon,Tuesday,March,3,Zimbabwe,Africa,/ai-assistant,POST,200,26406,1678,18-24,Female,159.31.221.113,Chrome/Android
2025-03-11 16:15:42,2025-03-11,16,Afternoon,Tuesday,March,3,United States,North America,/about,GET,200,34987,1590,35-44,Male,169.161.87.58,Safari/iOS
2025-03-11 16:19:25,2025-03-11,16,Afternoon,Tuesday,March,3,Botswana,Africa,/ai-assistant,GET,200,22600,2585,25-34,Male,189.43.9.127,Firefox/Windows
2025-03-11 16:26:43,2025-03-11,16,Afternoon,Tuesday,March,3,India,Asia,/,POST,200,59166,354,25-34,Male,134.224.125.103,Safari/Mac
2025-03-11 16:28:24,2025-03-11,16,Afternoon,Tuesday,March,3,Brazil,South America,/pricing,GET,500,21347,983,35-44,Non-binary,155.211.140.74,Safari/Mac
2025-03-11 16:29:13,2025-03-11,16,Afternoon,Tuesday,March,3,United Kingdom,Europe,/schedule-demo,POST,200,48739,886,55+,Female,187.3.233.99,Chrome/Mac
2025-03-11 16:36:09,2025-03-11,16,Afternoon,Tuesday,March,3,United Kingdom,Europe,/schedule-demo,GET,200,60810,1876,35-44,Female,129.230.17.90,Edge/Windows
2025-03-11 16:40:00,2025-03-11,16,Afternoon,Tuesday,March,3,United Kingdom,Europe,/schedule-demo,POST,200,54263,2478,25-34,Female,97.189.34.147,Safari/Mac
2025-03-11 17:53:37,2025-03-11,17,Evening,Tuesday,March,3,South Africa,Africa,/events,GET,500,44902,1587,18-24,Male,149.202.33.74,Safari/Mac
2025-03-11 18:50:34,2025-03-11,18,Evening,Tuesday,March,3,South Africa,Africa,/ai-assistant,GET,404,60476,2175,35-44,Female,162.254.222.175,Chrome/Mac
2025-03-11 18:50:48,2025-03-11,18,Evening,Tuesday,March,3,United States,North America,/,GET,302,55005,2192,35-44,Female,31.15.173.9,Chrome/Mac
2025-03-11 19:06:47,2025-03-11,19,Evening,Tuesday,March,3,United States,North America,/,GET,403,34678,1445,18-24,Female,201.13.161.2,Safari/iOS
2025-03-11 19:22:22,2025-03-11,19,Evening,Tuesday,March,3,South Africa,Africa,/,GET,404,15581,1230,35-44,Female,59.33.134.252,Chrome/Android
2025-03-11 19:33:22,2025-03-11,19,Evening,Tuesday,March,3,Nigeria,Africa,/ai-assistant,GET,404,25667,152,55+,Male,208.82.101.122,Chrome/Mac
2025-03-11 19:38:28,2025-03-11,19,Evening,Tuesday,March,3,United Kingdom,Europe,/,GET,403,39133,2618,25-34,Male,128.147.140.24,Safari/iOS
2025-03-11 19:49:34,2025-03-11,19,Evening,Tuesday,March,3,United Kingdom,Europe,/pricing,POST,200,20538,98,25-34,Male,189.7.125.83,Chrome/Windows
2025-03-11 19:55:58,2025-03-11,19,Evening,Tuesday,March,3,United Kingdom,Europe,/pricing,GET,404,1531,2333,25-34,Male,190.85.168.49,Chrome/Windows
2025-03-11 19:56:04,2025-03-11,19,Evening,Tuesday,March,3,Australia,Oceania,/,GET,404,39127,215,35-44,Female,4.223.37.122,Edge/Windows
2025-03-11 20:23:36,2025-03-11,20,Evening,Tuesday,March,3,Australia,Oceania,/events,GET,200,41351,1335,55+,Female,198.156.207.155,Chrome/Android
2025-03-11 20:40:55,2025-03-11,20,Evening,Tuesday,March,3,Nigeria,Africa,/,GET,404,18025,409,18-24,Female,174.248.154.197,Edge/Windows
2025-03-11 20:52:35,2025-03-11,20,Evening,Tuesday,March,3,United States,North America,/ai-assistant,GET,404,20201,1970,45-54,Female,54.157.248.254,Firefox/Windows
2025-03-11 21:00:40,2025-03-11,21,Night,Tuesday,March,3,Nigeria,Africa,/events,GET,200,16572,996,25-34,Female,201.119.223.131,Chrome/Android
2025-03-11 21:16:57,2025-03-11,21,Night,Tuesday,March,3,Kenya,Africa,/ai-assistant,GET,200,60963,1917,18-24,Male,203.224.155.69,Chrome/Windows
2025-03-11 21:57:09,2025-03-11,21,Night,Tuesday,March,3,United States,North America,/,GET,200,6363,2780,25-34,Female,192.59.113.96,Chrome/Windows
2025-03-11 22:00:20,2025-03-11,22,Night,Tuesday,March,3,Germany,Europe,/pricing,GET,404,61506,905,55+,Male,168.67.53.106,Chrome/Mac
2025-03-11 22:25:20,2025-03-11,22,Night,Tuesday,March,3,Kenya,Africa,/pricing,POST,200,24452,476,35-44,Female,154.146.152.135,Safari/iOS
2025-03-11 22:59:48,2025-03-11,22,Night,Tuesday,March,3,Kenya,Africa,/ai-assistant,GET,200,58540,653,45-54,Male,115.233.119.203,Chrome/Android
2025-03-11 23:15:18,2025-03-11,23,Night,Tuesday,March,3,Germany,Europe,/schedule-demo,GET,302,51492,1016,35-44,Non-binary,137.186.209.171,Chrome/Windows
2025-03-11 23:17:42,2025-03-11,23,Night,Tuesday,March,3,Zimbabwe,Africa,/schedule-demo,GET,404,13370,2986,18-24,Female,47.93.97.162,Firefox/Windows
2025-03-11 23:20:38,2025-03-11,23,Night,Tuesday,March,3,Zimbabwe,Africa,/schedule-demo,GET,200,30029,1276,35-44,Male,94.236.150.72,Edge/Windows
2025-03-11 23:53:19,2025-03-11,23,Night,Tuesday,March,3,United Kingdom,Europe,/schedule-demo,GET,200,6667,1079,35-44,Male,168.218.92.118,Chrome/Android
2025-03-12 00:03:57,2025-03-12,0,Night,Wednesday,March,3,United States,North America,/,POST,200,32369,235,25-34,Male,220.137.40.99,Firefox/Windows
2025-03-12 00:22:35,2025-03-12,0,Night,Wednesday,March,3,United Kingdom,Europe,/pricing,GET,200,42707,688,55+,Non-binary,212.180.130.84,Edge/Windows
2025-03-12 00:27:57,2025-03-12,0,Night,Wednesday,March,3,United Kingdom,Europe,/schedule-demo,GET,200,48928,817,55+,Female,196.89.223.223,Chrome/Windows
2025-03-12 00:37:02,2025-03-12,0,Night,Wednesday,March,3,Nigeria,Africa,/,POST,200,26969,133,25-34,Male,141.27.204.214,Chrome/Windows
2025-03-12 00:46:40,2025-03-12,0,Night,Wednesday,March,3,Brazil,South America,/events,POST,301,30769,2699,25-34,Female,198.62.182.222,Edge/Windows
2025-03-12 00:50:32,2025-03-12,0,Night,Wednesday,March,3,India,Asia,/ai-assistant,GET,403,56882,1917,18-24,Female,2.151.196.69,Safari/iOS
2025-03-12 00:53:36,2025-03-12,0,Night,Wednesday,March,3,United States,North America,/,GET,200,45060,1859,25-34,Female,2.142.72.27,Chrome/Windows
2025-03-12 01:08:22,2025-03-12,1,Night,Wednesday,March,3,United States,North America,/events,GET,200,52179,2682,55+,Male,4.228.180.165,Edge/Windows
2025-03-12 01:23:23,2025-03-12,1,Night,Wednesday,March,3,Nigeria,Africa,/events,GET,302,47414,2781,18-24,Female,205.250.29.25,Edge/Windows
2025-03-12 01:24:21,2025-03-12,1,Night,Wednesday,March,3,Kenya,Africa,/schedule-demo,GET,200,13397,106,35-44,Male,167.105.24.219,Safari/iOS
2025-03-12 01:28:40,2025-03-12,1,Night,Wednesday,March,3,United States,North America,/contact,POST,200,4215,1970,35-44,Male,156.105.158.240,Edge/Windows
2025-03-12 01:30:58,2025-03-12,1,Night,Wednesday,March,3,United Kingdom,Europe,/,GET,200,47638,998,25-34,Female,144.252.251.247,Chrome/Mac
